timestamp,bpm,quality,source,restorative
2023-08-17T20:03:54.000Z,70,good,awake,False
2023-08-17T20:04:00.000Z,80,good,awake,False
2023-08-17T20:04:02.000Z,87,good,awake,False
2023-08-17T20:09:02.000Z,76,good,awake,False
2023-08-17T20:09:13.000Z,78,good,awake,False
2023-08-17T20:09:20.000Z,81,good,awake,False
2023-08-17T20:19:04.000Z,70,good,awake,False
2023-08-17T20:19:14.000Z,67,good,awake,False
2023-08-17T20:19:17.000Z,71,good,awake,False
2023-08-17T20:23:57.000Z,74,good,awake,False
2023-08-17T20:24:28.000Z,76,good,awake,False
2023-08-17T20:24:34.000Z,78,good,awake,False
2023-08-17T20:29:05.000Z,99,bad,awake,False
2023-08-17T20:29:12.000Z,95,bad,awake,False
2023-08-17T20:29:40.000Z,92,bad,awake,False
2023-08-17T20:36:29.000Z,68,good,awake,False
2023-08-17T20:36:32.000Z,67,good,awake,False
2023-08-17T20:44:13.000Z,103,bad,awake,False
2023-08-17T20:44:19.000Z,114,bad,awake,False
2023-08-17T20:44:22.000Z,110,bad,awake,False
2023-08-17T20:55:40.000Z,102,average,awake,False
2023-08-17T20:55:41.000Z,105,average,awake,False
2023-08-17T20:55:47.000Z,73,average,awake,False
2023-08-17T21:06:21.000Z,96,average,awake,False
2023-08-17T21:06:27.000Z,98,average,awake,False
2023-08-17T21:12:13.000Z,71,average,awake,False
2023-08-17T21:12:29.000Z,76,average,awake,False
2023-08-17T21:17:30.000Z,56,average,awake,False
2023-08-17T21:17:37.000Z,67,average,awake,False
2023-08-17T21:17:40.000Z,70,average,awake,False
2023-08-17T21:22:43.000Z,70,good,awake,False
2023-08-17T21:22:45.000Z,71,good,awake,False
2023-08-17T21:22:47.000Z,73,good,awake,False
2023-08-17T21:33:12.000Z,92,good,awake,False
2023-08-17T21:33:27.000Z,94,good,awake,False
2023-08-17T21:33:28.000Z,88,good,awake,False
2023-08-17T21:38:12.000Z,72,bad,awake,False
2023-08-17T21:38:14.000Z,77,bad,awake,False
2023-08-17T21:38:30.000Z,87,bad,awake,False
2023-08-17T21:44:05.000Z,53,good,awake,True
2023-08-17T21:44:08.000Z,55,good,awake,True
2023-08-17T21:44:15.000Z,71,good,awake,True
2023-08-17T21:54:45.000Z,84,average,awake,False
2023-08-17T21:55:03.000Z,106,average,awake,False
2023-08-17T21:55:09.000Z,114,average,awake,False
2023-08-17T22:05:21.000Z,105,bad,awake,False
2023-08-17T22:05:22.000Z,95,bad,awake,False
2023-08-17T22:20:19.000Z,70,good,awake,False
2023-08-17T22:20:39.000Z,78,good,awake,False
2023-08-17T22:20:48.000Z,82,good,awake,False
2023-08-17T22:25:49.000Z,83,good,awake,False
2023-08-17T22:25:52.000Z,93,good,awake,False
2023-08-17T22:25:53.000Z,90,good,awake,False
2023-08-17T22:30:39.000Z,75,good,awake,False
2023-08-17T22:30:40.000Z,78,good,awake,False
2023-08-17T22:30:48.000Z,74,good,awake,False
2023-08-17T22:41:07.000Z,85,bad,awake,False
2023-08-17T22:41:11.000Z,81,bad,awake,False
2023-08-17T22:41:18.000Z,83,bad,awake,False
2023-08-17T23:21:30.000Z,95,bad,awake,False
2023-08-17T23:21:32.000Z,90,bad,awake,False
2023-08-17T23:21:52.000Z,81,bad,awake,False
2023-08-17T23:47:29.000Z,100,good,awake,False
2023-08-17T23:47:35.000Z,108,good,awake,False
2023-08-17T23:47:36.000Z,107,good,awake,False
2023-08-18T00:02:33.000Z,106,bad,awake,False
2023-08-18T00:02:37.000Z,117,bad,awake,False
2023-08-18T00:02:48.000Z,112,bad,awake,False
2023-08-18T00:08:41.000Z,105,good,awake,False
2023-08-18T00:08:42.000Z,97,good,awake,False
2023-08-18T00:08:44.000Z,95,good,awake,False
2023-08-18T00:19:00.000Z,86,good,awake,False
2023-08-18T00:19:03.000Z,89,good,awake,False
2023-08-18T00:19:04.000Z,90,good,awake,False
2023-08-18T00:28:21.000Z,95,bad,awake,False
2023-08-18T00:28:29.000Z,113,bad,awake,False
2023-08-18T00:28:30.000Z,110,bad,awake,False
2023-08-18T00:39:21.000Z,93,bad,awake,False
2023-08-18T00:39:25.000Z,99,bad,awake,False
2023-08-18T00:39:40.000Z,96,bad,awake,False
2023-08-18T00:55:09.000Z,117,bad,awake,False
2023-08-18T00:55:11.000Z,112,bad,awake,False
2023-08-18T00:55:16.000Z,104,bad,awake,False
2023-08-18T01:05:06.000Z,64,bad,awake,False
2023-08-18T01:05:12.000Z,92,bad,awake,False
2023-08-18T01:05:23.000Z,52,bad,awake,False
2023-08-18T01:17:45.000Z,93,bad,awake,False
2023-08-18T01:17:46.000Z,90,bad,awake,False
2023-08-18T01:17:54.000Z,83,bad,awake,False
2023-08-18T01:33:20.000Z,92,average,awake,False
2023-08-18T01:33:46.000Z,79,average,awake,False
2023-08-18T01:33:49.000Z,76,average,awake,False
2023-08-18T01:39:17.000Z,102,average,awake,False
2023-08-18T01:39:21.000Z,108,average,awake,False
2023-08-18T01:39:23.000Z,114,average,awake,False
2023-08-18T01:49:08.000Z,74,bad,awake,False
2023-08-18T01:49:22.000Z,94,bad,awake,False
2023-08-18T01:49:25.000Z,101,bad,awake,False
2023-08-18T02:04:12.000Z,73,bad,awake,False
2023-08-18T02:04:18.000Z,110,bad,awake,False
2023-08-18T02:04:29.000Z,97,bad,awake,False
2023-08-18T02:09:37.000Z,102,good,awake,False
2023-08-18T02:09:40.000Z,110,good,awake,False
2023-08-18T02:09:41.000Z,106,good,awake,False
2023-08-18T02:24:49.000Z,104,good,awake,False
2023-08-18T02:24:53.000Z,107,good,awake,False
2023-08-18T02:24:54.000Z,106,good,awake,False
2023-08-18T02:30:02.000Z,74,bad,awake,False
2023-08-18T02:30:05.000Z,92,bad,awake,False
2023-08-18T02:30:13.000Z,79,bad,awake,False
2023-08-18T02:40:38.000Z,105,good,awake,False
2023-08-18T02:40:51.000Z,101,good,awake,False
2023-08-18T02:40:52.000Z,97,good,awake,False
2023-08-18T02:46:04.000Z,107,good,awake,False
2023-08-18T02:46:06.000Z,105,good,awake,False
2023-08-18T02:46:18.000Z,102,good,awake,False
2023-08-18T02:51:20.000Z,107,good,awake,False
2023-08-18T02:51:22.000Z,103,good,awake,False
2023-08-18T02:51:25.000Z,96,good,awake,False
2023-08-18T02:56:03.000Z,103,good,awake,False
2023-08-18T02:56:13.000Z,105,good,awake,False
2023-08-18T02:56:23.000Z,106,good,awake,False
2023-08-18T03:02:30.000Z,108,bad,awake,False
2023-08-18T03:02:39.000Z,89,bad,awake,False
2023-08-18T03:02:41.000Z,75,bad,awake,False
2023-08-18T03:07:33.000Z,118,good,awake,False
2023-08-18T03:08:14.000Z,111,good,awake,False
2023-08-18T03:13:26.000Z,97,good,awake,False
2023-08-18T03:13:30.000Z,101,good,awake,False
2023-08-18T03:13:33.000Z,103,good,awake,False
2023-08-18T03:18:00.000Z,89,good,awake,False
2023-08-18T03:18:07.000Z,98,good,awake,False
2023-08-18T03:18:09.000Z,91,good,awake,False
2023-08-18T03:29:09.000Z,104,good,awake,False
2023-08-18T03:29:10.000Z,101,good,awake,False
2023-08-18T03:29:28.000Z,103,good,awake,False
2023-08-18T03:39:39.000Z,102,good,awake,False
2023-08-18T03:39:40.000Z,104,good,awake,False
2023-08-18T03:39:44.000Z,97,good,awake,False
2023-08-18T03:44:46.000Z,100,good,awake,False
2023-08-18T03:45:01.000Z,97,good,awake,False
2023-08-18T03:55:50.000Z,94,good,awake,False
2023-08-18T03:55:52.000Z,105,good,awake,False
2023-08-18T03:56:01.000Z,65,good,awake,False
2023-08-18T04:00:40.000Z,97,good,awake,False
2023-08-18T04:00:56.000Z,91,good,awake,False
2023-08-18T04:01:03.000Z,67,good,awake,False
2023-08-18T04:11:16.000Z,95,bad,awake,False
2023-08-18T04:11:33.000Z,134,bad,awake,False
2023-08-18T04:11:44.000Z,81,bad,awake,False
2023-08-18T04:16:34.000Z,85,good,awake,False
2023-08-18T04:16:48.000Z,91,good,awake,False
2023-08-18T04:16:54.000Z,89,good,awake,False
2023-08-18T04:22:04.000Z,90,good,awake,False
2023-08-18T04:22:08.000Z,93,good,awake,False
2023-08-18T04:22:09.000Z,91,good,awake,False
2023-08-18T04:26:44.000Z,107,bad,awake,False
2023-08-18T04:26:45.000Z,103,bad,awake,False
2023-08-18T04:26:53.000Z,88,bad,awake,False
2023-08-18T04:31:58.000Z,66,good,awake,True
2023-08-18T04:32:13.000Z,60,good,awake,True
2023-08-18T04:32:14.000Z,59,good,awake,True
2023-08-18T04:37:01.000Z,91,good,awake,False
2023-08-18T04:37:04.000Z,85,good,awake,False
2023-08-18T04:37:06.000Z,80,good,awake,False
2023-08-18T04:47:46.000Z,86,good,awake,False
2023-08-18T04:47:49.000Z,91,good,awake,False
2023-08-18T04:47:59.000Z,83,good,awake,False
2023-08-18T04:52:28.000Z,88,good,awake,False
2023-08-18T04:53:05.000Z,86,good,awake,False
2023-08-18T05:02:49.000Z,86,good,awake,False
2023-08-18T05:03:08.000Z,91,good,awake,False
2023-08-18T05:03:29.000Z,94,good,awake,False
2023-08-18T05:27:11.000Z,102,average,awake,False
2023-08-18T05:27:16.000Z,92,average,awake,False
2023-08-18T05:35:38.000Z,84,good,awake,False
2023-08-18T05:35:43.000Z,102,good,awake,False
2023-08-18T05:36:01.000Z,87,good,awake,False
2023-08-18T05:50:52.000Z,76,average,awake,False
2023-08-18T05:51:06.000Z,74,average,awake,False
2023-08-18T05:51:24.000Z,78,average,awake,False
2023-08-18T06:01:33.000Z,80,good,awake,False
2023-08-18T13:05:13.000Z,77,bad,awake,False
2023-08-18T13:05:15.000Z,89,bad,awake,False
2023-08-18T13:05:19.000Z,82,bad,awake,False
2023-08-18T13:35:38.000Z,97,average,awake,False
2023-08-18T13:35:47.000Z,92,average,awake,False
2023-08-18T13:35:49.000Z,93,average,awake,False
2023-08-18T14:02:16.000Z,95,good,awake,False
2023-08-18T14:02:17.000Z,94,good,awake,False
2023-08-18T14:02:19.000Z,92,good,awake,False
2023-08-18T14:07:44.000Z,90,good,awake,False
2023-08-18T14:07:48.000Z,83,good,awake,False
2023-08-18T14:07:52.000Z,86,good,awake,False
2023-08-18T14:12:43.000Z,84,good,awake,False
2023-08-18T14:12:51.000Z,69,good,awake,False
2023-08-18T14:13:00.000Z,77,good,awake,False
2023-08-18T14:17:47.000Z,84,good,awake,False
2023-08-18T14:17:51.000Z,82,good,awake,False
2023-08-18T14:18:01.000Z,86,good,awake,False
2023-08-18T14:22:43.000Z,75,good,awake,False
2023-08-18T14:22:50.000Z,76,good,awake,False
2023-08-18T14:23:01.000Z,77,good,awake,False
2023-08-18T14:27:56.000Z,87,bad,awake,False
2023-08-18T14:28:12.000Z,104,bad,awake,False
2023-08-18T14:28:27.000Z,92,bad,awake,False
2023-08-18T14:59:39.000Z,86,good,awake,False
2023-08-18T14:59:40.000Z,87,good,awake,False
2023-08-18T14:59:41.000Z,85,good,awake,False
2023-08-18T15:14:54.000Z,81,good,awake,False
2023-08-18T15:15:10.000Z,87,good,awake,False
2023-08-18T15:15:16.000Z,90,good,awake,False
2023-08-18T15:20:22.000Z,78,good,awake,False
2023-08-18T15:20:37.000Z,82,good,awake,False
2023-08-18T15:20:38.000Z,81,good,awake,False
2023-08-18T15:25:19.000Z,89,average,awake,False
2023-08-18T15:25:46.000Z,98,average,awake,False
2023-08-18T15:25:49.000Z,86,average,awake,False
2023-08-18T15:30:22.000Z,88,good,awake,False
2023-08-18T15:30:27.000Z,87,good,awake,False
2023-08-18T15:35:59.000Z,91,good,awake,False
2023-08-18T15:36:02.000Z,90,good,awake,False
2023-08-18T15:36:05.000Z,94,good,awake,False
2023-08-18T15:41:22.000Z,96,good,awake,False
2023-08-18T15:41:33.000Z,92,good,awake,False
2023-08-18T15:41:35.000Z,99,good,awake,False
2023-08-18T15:46:03.000Z,92,good,awake,False
2023-08-18T15:46:08.000Z,90,good,awake,False
2023-08-18T15:46:44.000Z,94,good,awake,False
2023-08-18T15:51:35.000Z,88,good,awake,False
2023-08-18T15:51:59.000Z,97,good,awake,False
2023-08-18T15:52:00.000Z,102,good,awake,False
2023-08-18T15:56:53.000Z,91,good,awake,False
2023-08-18T15:57:08.000Z,86,good,awake,False
2023-08-18T15:57:11.000Z,95,good,awake,False
2023-08-18T16:02:10.000Z,94,good,awake,False
2023-08-18T16:02:13.000Z,92,good,awake,False
2023-08-18T16:12:45.000Z,103,average,awake,False
2023-08-18T16:13:06.000Z,101,average,awake,False
2023-08-18T16:13:09.000Z,107,average,awake,False
2023-08-18T16:31:06.000Z,88,good,awake,False
2023-08-18T16:31:20.000Z,80,good,awake,False
2023-08-18T16:31:22.000Z,83,good,awake,False
2023-08-18T16:36:33.000Z,86,good,awake,False
2023-08-18T16:36:45.000Z,84,good,awake,False
2023-08-18T16:36:46.000Z,81,good,awake,False
2023-08-18T16:41:28.000Z,113,average,awake,False
2023-08-18T16:41:52.000Z,81,average,awake,False
2023-08-18T16:42:00.000Z,97,average,awake,False
2023-08-18T16:46:38.000Z,83,good,awake,False
2023-08-18T16:46:40.000Z,99,good,awake,False
2023-08-18T16:47:07.000Z,88,good,awake,False
2023-08-18T16:52:02.000Z,85,good,awake,False
2023-08-18T16:52:03.000Z,81,good,awake,False
2023-08-18T16:52:04.000Z,77,good,awake,False
2023-08-18T16:57:21.000Z,83,average,awake,False
2023-08-18T16:57:22.000Z,82,average,awake,False
2023-08-18T16:57:40.000Z,84,average,awake,False
2023-08-18T17:02:40.000Z,89,good,awake,False
2023-08-18T17:02:42.000Z,82,good,awake,False
2023-08-18T17:03:01.000Z,95,good,awake,False
2023-08-18T17:08:13.000Z,69,good,awake,False
2023-08-18T17:08:15.000Z,68,good,awake,False
2023-08-18T17:14:35.000Z,80,good,awake,False
2023-08-18T17:14:36.000Z,74,good,awake,False
2023-08-18T17:14:39.000Z,86,good,awake,False
2023-08-18T17:23:46.000Z,89,good,awake,False
2023-08-18T17:23:49.000Z,90,good,awake,False
2023-08-18T17:23:50.000Z,88,good,awake,False
2023-08-18T17:28:57.000Z,94,average,awake,False
2023-08-18T17:29:11.000Z,97,average,awake,False
2023-08-18T17:29:12.000Z,99,average,awake,False
2023-08-18T17:44:46.000Z,108,average,awake,False
2023-08-18T17:44:50.000Z,104,average,awake,False
2023-08-18T17:45:22.000Z,84,average,awake,False
2023-08-18T17:50:27.000Z,75,good,awake,False
2023-08-18T17:50:30.000Z,87,good,awake,False
2023-08-18T18:00:40.000Z,78,bad,awake,False
2023-08-18T18:00:54.000Z,77,bad,awake,False
2023-08-18T18:00:57.000Z,99,bad,awake,False
2023-08-18T18:13:01.000Z,108,bad,awake,False
2023-08-18T18:13:02.000Z,102,bad,awake,False
2023-08-18T18:13:05.000Z,116,bad,awake,False
2023-08-18T18:28:45.000Z,90,average,awake,False
2023-08-18T18:29:03.000Z,126,average,awake,False
2023-08-18T18:29:05.000Z,113,average,awake,False
2023-08-18T18:33:48.000Z,87,bad,awake,False
2023-08-18T18:33:59.000Z,82,bad,awake,False
2023-08-18T18:34:00.000Z,91,bad,awake,False
2023-08-18T18:39:02.000Z,70,good,awake,False
2023-08-18T18:39:08.000Z,75,good,awake,False
2023-08-18T18:39:14.000Z,82,good,awake,False
2023-08-18T18:44:02.000Z,74,good,awake,False
2023-08-18T18:44:32.000Z,69,good,awake,False
2023-08-18T18:44:38.000Z,80,good,awake,False
2023-08-18T18:55:29.000Z,104,average,awake,False
2023-08-18T18:55:33.000Z,94,average,awake,False
2023-08-18T18:55:52.000Z,83,average,awake,False
2023-08-18T19:00:38.000Z,74,good,awake,False
2023-08-18T19:00:40.000Z,78,good,awake,False
2023-08-18T19:00:42.000Z,83,good,awake,False
2023-08-18T19:05:56.000Z,81,good,awake,False
2023-08-18T19:06:21.000Z,73,good,awake,False
2023-08-18T19:06:23.000Z,90,good,awake,False
2023-08-18T19:11:06.000Z,116,bad,awake,False
2023-08-18T19:11:10.000Z,123,bad,awake,False
2023-08-18T19:11:31.000Z,109,bad,awake,False
2023-08-18T19:21:55.000Z,70,good,awake,False
2023-08-18T19:21:57.000Z,73,good,awake,False
2023-08-18T19:27:12.000Z,88,good,awake,False
2023-08-18T19:27:14.000Z,82,good,awake,False
2023-08-18T19:27:18.000Z,79,good,awake,False
2023-08-18T19:37:27.000Z,80,good,awake,False
2023-08-18T19:37:53.000Z,82,good,awake,False
2023-08-18T19:37:56.000Z,79,good,awake,False
2023-08-18T19:43:05.000Z,79,good,awake,False
2023-08-18T19:43:07.000Z,76,good,awake,False
2023-08-18T19:43:09.000Z,79,good,awake,False
2023-08-18T19:48:01.000Z,72,bad,awake,False
2023-08-18T19:48:19.000Z,95,bad,awake,False
2023-08-18T19:48:30.000Z,78,bad,awake,False
2023-08-18T19:53:00.000Z,82,good,awake,False
2023-08-18T19:53:28.000Z,73,good,awake,False
2023-08-18T19:53:31.000Z,76,good,awake,False
2023-08-18T19:58:16.000Z,121,good,awake,False
2023-08-18T19:58:40.000Z,74,good,awake,False
2023-08-18T19:58:46.000Z,82,good,awake,False
2023-08-18T20:09:19.000Z,75,bad,awake,False
2023-08-18T20:09:31.000Z,118,bad,awake,False
2023-08-18T20:09:37.000Z,85,bad,awake,False
2023-08-18T20:15:39.000Z,83,good,awake,False
2023-08-18T20:15:45.000Z,78,good,awake,False
2023-08-18T20:15:46.000Z,75,good,awake,False
2023-08-18T20:20:50.000Z,107,bad,awake,False
2023-08-18T20:21:06.000Z,87,bad,awake,False
2023-08-18T20:21:08.000Z,95,bad,awake,False
2023-08-18T20:30:49.000Z,100,bad,awake,False
2023-08-18T20:31:23.000Z,71,bad,awake,False
2023-08-18T20:31:28.000Z,75,bad,awake,False
2023-08-18T20:41:59.000Z,94,bad,awake,False
2023-08-18T20:42:02.000Z,79,bad,awake,False
2023-08-18T20:42:18.000Z,126,bad,awake,False
2023-08-18T20:52:44.000Z,90,average,awake,False
2023-08-18T20:52:53.000Z,83,average,awake,False
2023-08-18T21:03:02.000Z,65,good,awake,False
2023-08-18T21:03:03.000Z,60,good,awake,False
2023-08-18T21:03:05.000Z,70,good,awake,False
2023-08-18T21:08:15.000Z,69,average,awake,False
2023-08-18T21:08:20.000Z,78,average,awake,False
2023-08-18T21:08:21.000Z,74,average,awake,False
2023-08-18T21:23:48.000Z,102,average,awake,False
2023-08-18T21:23:53.000Z,94,average,awake,False
2023-08-18T21:28:52.000Z,66,average,awake,False
2023-08-18T21:29:23.000Z,82,average,awake,False
2023-08-18T21:29:31.000Z,107,average,awake,False
2023-08-18T21:39:43.000Z,72,good,awake,False
2023-08-18T21:39:52.000Z,78,good,awake,False
2023-08-18T21:39:53.000Z,76,good,awake,False
2023-08-18T21:44:31.000Z,86,bad,awake,False
2023-08-18T21:44:35.000Z,75,bad,awake,False
2023-08-18T21:44:46.000Z,73,bad,awake,False
2023-08-18T22:01:07.000Z,66,bad,awake,False
2023-08-18T22:01:28.000Z,92,bad,awake,False
2023-08-18T22:01:30.000Z,87,bad,awake,False
2023-08-18T22:06:29.000Z,116,average,awake,False
2023-08-18T22:06:30.000Z,111,average,awake,False
2023-08-18T22:27:55.000Z,85,average,awake,False
2023-08-18T22:28:15.000Z,81,average,awake,False
2023-08-18T22:28:16.000Z,79,average,awake,False
2023-08-18T22:39:40.000Z,91,bad,awake,False
2023-08-18T22:39:49.000Z,97,bad,awake,False
2023-08-18T22:39:58.000Z,77,bad,awake,False
2023-08-18T22:45:00.000Z,70,good,awake,False
2023-08-18T22:45:04.000Z,69,good,awake,False
2023-08-18T22:45:08.000Z,69,good,awake,False
2023-08-18T22:50:33.000Z,82,good,awake,False
2023-08-18T22:50:51.000Z,82,good,awake,False
2023-08-18T22:50:59.000Z,103,good,awake,False
2023-08-18T22:57:23.000Z,101,bad,awake,False
2023-08-18T22:57:30.000Z,145,bad,awake,False
2023-08-18T22:57:32.000Z,137,bad,awake,False
2023-08-18T23:07:40.000Z,101,good,awake,False
2023-08-18T23:07:41.000Z,108,good,awake,False
2023-08-18T23:07:48.000Z,90,good,awake,False
2023-08-18T23:23:35.000Z,98,bad,awake,False
2023-08-18T23:23:41.000Z,88,bad,awake,False
2023-08-18T23:23:42.000Z,90,bad,awake,False
2023-08-18T23:32:37.000Z,67,bad,awake,False
2023-08-18T23:32:38.000Z,61,bad,awake,False
2023-08-18T23:32:42.000Z,76,bad,awake,False
2023-08-18T23:37:23.000Z,101,good,awake,False
2023-08-18T23:37:41.000Z,104,good,awake,False
2023-08-18T23:37:56.000Z,98,good,awake,False
2023-08-19T00:00:15.000Z,86,good,awake,False
2023-08-19T00:00:21.000Z,82,good,awake,False
2023-08-19T00:00:24.000Z,80,good,awake,False
2023-08-19T00:06:41.000Z,85,average,awake,False
2023-08-19T00:06:43.000Z,90,average,awake,False
2023-08-19T00:06:44.000Z,92,average,awake,False
2023-08-19T00:12:17.000Z,100,bad,awake,False
2023-08-19T00:12:27.000Z,83,bad,awake,False
2023-08-19T00:12:32.000Z,67,bad,awake,False
2023-08-19T00:17:37.000Z,91,average,awake,False
2023-08-19T00:17:41.000Z,102,average,awake,False
2023-08-19T00:17:42.000Z,95,average,awake,False
2023-08-19T00:28:10.000Z,104,good,awake,False
2023-08-19T00:28:34.000Z,83,good,awake,False
2023-08-19T00:28:35.000Z,85,good,awake,False
2023-08-19T00:38:24.000Z,74,good,awake,False
2023-08-19T00:38:27.000Z,108,good,awake,False
2023-08-19T00:38:34.000Z,55,good,awake,False
2023-08-19T00:54:26.000Z,87,good,awake,False
2023-08-19T00:54:27.000Z,94,good,awake,False
2023-08-19T00:54:28.000Z,97,good,awake,False
2023-08-19T00:59:12.000Z,81,good,awake,False
2023-08-19T00:59:31.000Z,67,good,awake,False
2023-08-19T00:59:32.000Z,72,good,awake,False
2023-08-19T01:15:06.000Z,80,good,awake,False
2023-08-19T01:15:07.000Z,81,good,awake,False
2023-08-19T01:15:10.000Z,84,good,awake,False
2023-08-19T01:20:19.000Z,89,good,awake,False
2023-08-19T01:20:30.000Z,81,good,awake,False
2023-08-19T01:20:33.000Z,84,good,awake,False
2023-08-19T01:31:04.000Z,100,good,awake,False
2023-08-19T01:31:13.000Z,89,good,awake,False
2023-08-19T01:31:16.000Z,94,good,awake,False
2023-08-19T01:36:21.000Z,88,good,awake,False
2023-08-19T01:36:55.000Z,86,good,awake,False
2023-08-19T01:41:24.000Z,91,good,awake,False
2023-08-19T01:41:36.000Z,100,good,awake,False
2023-08-19T01:41:39.000Z,103,good,awake,False
2023-08-19T01:46:54.000Z,86,good,awake,False
2023-08-19T01:47:05.000Z,91,good,awake,False
2023-08-19T01:47:25.000Z,100,good,awake,False
2023-08-19T01:57:33.000Z,96,bad,awake,False
2023-08-19T01:57:35.000Z,90,bad,awake,False
2023-08-19T01:58:00.000Z,81,bad,awake,False
2023-08-19T02:13:47.000Z,94,good,awake,False
2023-08-19T02:13:48.000Z,96,good,awake,False
2023-08-19T02:13:55.000Z,90,good,awake,False
2023-08-19T02:18:39.000Z,102,good,awake,False
2023-08-19T02:18:42.000Z,95,good,awake,False
2023-08-19T02:23:54.000Z,100,good,awake,False
2023-08-19T02:24:05.000Z,87,good,awake,False
2023-08-19T02:24:11.000Z,92,good,awake,False
2023-08-19T02:29:27.000Z,91,bad,awake,False
2023-08-19T02:29:28.000Z,101,bad,awake,False
2023-08-19T02:29:30.000Z,95,bad,awake,False
2023-08-19T02:34:21.000Z,89,good,awake,False
2023-08-19T02:34:27.000Z,92,good,awake,False
2023-08-19T02:34:39.000Z,87,good,awake,False
2023-08-19T02:45:14.000Z,91,good,awake,False
2023-08-19T02:45:16.000Z,88,good,awake,False
2023-08-19T02:50:32.000Z,97,average,awake,False
2023-08-19T02:55:35.000Z,80,good,awake,False
2023-08-19T02:55:47.000Z,77,good,awake,False
2023-08-19T02:55:48.000Z,76,good,awake,False
2023-08-19T03:00:18.000Z,78,good,awake,False
2023-08-19T03:00:20.000Z,79,good,awake,False
2023-08-19T03:00:58.000Z,75,good,awake,False
2023-08-19T03:05:49.000Z,80,average,awake,False
2023-08-19T03:05:59.000Z,102,average,awake,False
2023-08-19T03:06:14.000Z,139,average,awake,False
2023-08-19T03:10:57.000Z,83,good,awake,False
2023-08-19T03:11:11.000Z,82,good,awake,False
2023-08-19T03:16:30.000Z,79,bad,awake,False
2023-08-19T03:16:34.000Z,66,bad,awake,False
2023-08-19T03:16:38.000Z,72,bad,awake,False
2023-08-19T03:31:49.000Z,57,bad,awake,False
2023-08-19T03:32:10.000Z,67,bad,awake,False
2023-08-19T03:32:14.000Z,63,bad,awake,False
2023-08-19T03:38:02.000Z,109,good,awake,False
2023-08-19T03:38:09.000Z,103,good,awake,False
2023-08-19T03:45:13.000Z,95,bad,awake,False
2023-08-19T03:45:41.000Z,91,bad,awake,False
2023-08-19T03:45:42.000Z,88,bad,awake,False
2023-08-19T03:50:23.000Z,79,good,awake,False
2023-08-19T03:51:01.000Z,82,good,awake,False
2023-08-19T03:55:48.000Z,69,bad,awake,False
2023-08-19T03:55:49.000Z,74,bad,awake,False
2023-08-19T03:56:00.000Z,71,bad,awake,False
2023-08-19T04:00:50.000Z,89,good,awake,False
2023-08-19T04:01:02.000Z,86,good,awake,False
2023-08-19T04:01:05.000Z,87,good,awake,False
2023-08-19T04:06:41.000Z,100,good,awake,False
2023-08-19T04:06:42.000Z,101,good,awake,False
2023-08-19T04:07:12.000Z,97,good,awake,False
2023-08-19T04:11:54.000Z,103,good,awake,False
2023-08-19T04:12:17.000Z,105,good,awake,False
2023-08-19T04:12:22.000Z,102,good,awake,False
2023-08-19T14:11:29.000Z,73,good,awake,False
2023-08-19T14:11:41.000Z,87,good,awake,False
2023-08-19T14:11:50.000Z,114,good,awake,False
2023-08-19T14:41:30.000Z,83,average,awake,False
2023-08-19T14:41:31.000Z,84,average,awake,False
2023-08-19T14:51:31.000Z,92,bad,awake,False
2023-08-19T14:51:35.000Z,94,bad,awake,False
2023-08-19T14:51:36.000Z,97,bad,awake,False
2023-08-19T15:06:51.000Z,76,bad,awake,False
2023-08-19T15:06:56.000Z,82,bad,awake,False
2023-08-19T15:07:01.000Z,93,bad,awake,False
2023-08-19T15:14:01.000Z,78,average,awake,False
2023-08-19T15:14:22.000Z,71,average,awake,False
2023-08-19T15:14:23.000Z,70,average,awake,False
2023-08-19T15:24:24.000Z,63,average,awake,False
2023-08-19T15:24:25.000Z,65,average,awake,False
2023-08-19T15:24:28.000Z,68,average,awake,False
2023-08-19T15:36:27.000Z,68,average,awake,False
2023-08-19T15:36:46.000Z,70,average,awake,False
2023-08-19T15:37:03.000Z,64,average,awake,False
2023-08-19T16:22:46.000Z,125,average,awake,False
2023-08-19T16:22:47.000Z,120,average,awake,False
2023-08-19T16:23:15.000Z,129,average,awake,False
2023-08-19T16:28:46.000Z,67,bad,awake,False
2023-08-19T16:28:52.000Z,77,bad,awake,False
2023-08-19T16:28:53.000Z,83,bad,awake,False
2023-08-19T16:34:20.000Z,134,good,awake,False
2023-08-19T16:34:21.000Z,133,good,awake,False
2023-08-19T16:34:22.000Z,139,good,awake,False
2023-08-19T16:39:31.000Z,118,average,awake,False
2023-08-19T16:39:32.000Z,113,average,awake,False
2023-08-19T16:39:33.000Z,106,average,awake,False
2023-08-19T16:46:24.000Z,119,average,awake,False
2023-08-19T16:46:27.000Z,111,average,awake,False
2023-08-19T16:46:28.000Z,121,average,awake,False
2023-08-19T16:57:10.000Z,120,good,awake,False
2023-08-19T16:57:18.000Z,119,good,awake,False
2023-08-19T16:57:24.000Z,117,good,awake,False
2023-08-19T17:02:31.000Z,109,good,awake,False
2023-08-19T17:02:43.000Z,112,good,awake,False
2023-08-19T17:02:49.000Z,107,good,awake,False
2023-08-19T17:08:10.000Z,119,good,awake,False
